ecg,gsr,temp,hr,spo2,timest,second
1.5152,0.4985,31.28,0,0,299110,1.668
1.5347,0.4985,31.3,0,0,299113,1.671
1.5543,0.4985,31.15,0,0,299116,1.674
1.5738,0.4985,31.3,0,0,299119,1.677
1.5934,0.4936,31.28,0,0,299122,1.68
1.6129,0.4985,31.3,0,0,299126,1.683
1.6276,0.4936,31.28,0,0,299129,1.686
1.6471,0.4985,31.3,0,0,299132,1.689
1.6618,0.4985,31.28,0,0,299136,1.692
1.6813,0.4985,31.28,0,0,299139,1.695
1.696,0.4985,31.3,0,0,299143,1.698
1.7155,0.4985,31.33,0,0,299146,1.701
1.7204,0.4985,31.28,0,0,299149,1.704
1.74,0.4936,31.28,0,0,299152,1.707
1.7546,0.4985,31.28,0,0,299155,1.71
1.7791,0.4936,31.28,0,0,299159,1.713
1.7986,0.4985,31.28,0,0,299162,1.716
1.8133,0.4985,31.17,0,0,299165,1.719
1.828,0.4985,31.28,0,0,299168,1.722
1.8475,0.4985,31.28,0,0,299171,1.725
1.8622,0.4985,31.3,0,0,299175,1.728
1.8768,0.4985,31.28,0,0,299179,1.731
1.8915,0.4985,31.28,0,0,299182,1.734
1.911,0.4936,31.33,0,0,299185,1.737
1.9453,0.4936,31.28,0,0,299188,1.74
1.9404,0.4985,31.28,0,0,299192,1.743
1.955,0.523,31.28,0,0,299195,1.746
1.9697,0.4985,31.28,0,0,299198,1.749
1.9844,0.4985,31.28,0,0,299201,1.752
1.999,0.4985,31.3,0,0,299205,1.755
2.0137,0.4985,31.28,0,0,299208,1.758
2.0283,0.4985,31.3,0,0,299211,1.761
2.0381,0.4985,31.28,0,0,299214,1.764
2.0479,0.4985,31.28,0,0,299217,1.767
2.0577,0.4888,31.28,0,0,299220,1.77
2.0674,0.4936,31.3,0,0,299225,1.773
2.0772,0.4985,31.28,0,0,299228,1.776
2.0821,0.4985,31.28,0,0,299231,1.779
2.0821,0.4936,31.28,0,0,299234,1.782
2.087,0.4936,31.28,0,0,299237,1.785
2.087,0.4985,31.3,0,0,299241,1.788
2.087,0.4985,31.28,0,0,299244,1.791
2.087,0.4985,31.28,0,0,299247,1.794
2.0821,0.4985,31.28,0,0,299250,1.797
2.0772,0.4936,31.28,0,0,299253,1.8
2.0674,0.4985,31.3,0,0,299257,1.803
2.0577,0.4985,31.3,0,0,299260,1.806
2.0528,0.5132,31.28,0,0,299264,1.809
2.043,0.4985,31.28,0,0,299267,1.812
2.0381,0.4985,31.28,0,0,299270,1.815
2.0235,0.4985,31.22,0,0,299274,1.818
2.0088,0.4985,31.28,0,0,299277,1.821
1.9941,0.4985,31.28,0,0,299280,1.824
1.9795,0.4985,31.28,0,0,299283,1.827
1.9501,0.4985,31.28,0,0,299286,1.83
1.9453,0.4936,31.28,0,0,299290,1.833
1.8964,0.4985,31.3,0,0,299293,1.836
1.8671,0.4936,31.28,0,0,299296,1.839
1.8328,0.4936,31.28,0,0,299299,1.842
1.8035,0.4936,31.3,0,0,299302,1.845
1.7693,0.4985,31.25,0,0,299307,1.848
1.74,0.4936,31.28,0,0,299310,1.851
1.7058,0.4985,31.3,0,0,299313,1.854
1.6764,0.4936,31.3,0,0,299316,1.857
1.652,0.4985,31.33,0,0,299319,1.86
1.6276,0.4936,31.3,0,0,299323,1.863
1.608,0.4985,31.3,0,0,299326,1.866
1.5885,0.4985,31.3,0,0,299329,1.869
1.5738,0.4936,31.25,0,0,299332,1.872
1.5885,0.4936,31.28,0,0,299335,1.875
1.5591,0.4985,31.3,0,0,299339,1.878
1.5591,0.4985,31.28,0,0,299342,1.881
1.5543,0.4839,31.3,0,0,299345,1.884
1.564,0.4936,31.3,0,0,299348,1.887
1.5689,0.4985,31.25,0,0,299352,1.89
1.5787,0.4936,31.28,0,0,299356,1.893
1.5885,0.4839,31.3,0,0,299359,1.896
1.6031,0.4985,31.3,0,0,299362,1.899
1.6178,0.4936,31.28,0,0,299365,1.902
1.6276,0.4936,31.28,0,0,299368,1.905
1.6422,0.4985,31.33,0,0,299372,1.908
1.652,0.4985,31.28,0,0,299375,1.911
1.6667,0.4985,31.3,0,0,299378,1.914
1.6813,0.4985,31.17,0,0,299381,1.917
1.6911,0.5034,31.28,0,0,299384,1.92
1.7009,0.4985,31.3,0,0,299388,1.923
1.7058,0.4985,31.28,0,0,299392,1.926
1.7155,0.4985,31.28,0,0,299395,1.929
1.7204,0.4839,31.28,0,0,299398,1.932
1.7253,0.4985,31.3,0,0,299401,1.935
1.7253,0.4985,31.28,0,0,299405,1.938
1.7204,0.4839,31.28,0,0,299408,1.941
1.7253,0.4985,31.17,0,0,299411,1.944
1.7253,0.5034,31.28,0,0,299414,1.947
1.7351,0.4985,31.28,0,0,299417,1.95
1.7302,0.4985,31.2,0,0,299421,1.953
1.7351,0.4936,31.28,0,0,299424,1.956
1.7253,0.4985,31.28,0,0,299427,1.959
1.7351,0.4936,31.09,0,0,299430,1.962
1.7351,0.4985,31.28,0,0,299433,1.965
1.74,0.4839,31.28,0,0,299438,1.968
1.74,0.4985,31.3,0,0,299441,1.971
1.7351,0.4985,31.09,0,0,299444,1.974
1.7302,0.5181,31.28,0,0,299447,1.977
1.7302,0.4985,31.28,0,0,299450,1.98
1.7302,0.4985,31.3,0,0,299454,1.983
1.7302,0.5132,31.28,0,0,299457,1.986
1.7302,0.4985,31.3,0,0,299460,1.989
1.7302,0.4985,31.28,0,0,299463,1.992
1.7302,0.4985,31.28,0,0,299466,1.995
1.7546,0.4936,31.28,0,0,299470,1.998
1.7302,0.4985,31.3,0,0,299473,2.001
1.7302,0.4985,31.3,0,0,299476,2.004
1.7302,0.4985,31.28,0,0,299480,2.007
1.74,0.4985,31.3,0,0,299483,2.01
1.7351,0.4985,31.3,0,0,299487,2.013
1.7351,0.5034,31.28,0,0,299490,2.016
1.74,0.4936,31.3,0,0,299493,2.019
1.7351,0.4985,31.25,0,0,299496,2.022
1.74,0.4985,31.28,0,0,299499,2.025
1.7351,0.4936,31.28,0,0,299503,2.028
1.74,0.4936,31.3,0,0,299506,2.031
1.74,0.4985,31.3,0,0,299509,2.034
1.74,0.5034,31.28,0,0,299512,2.037
1.7791,0.4985,31.3,0,0,299515,2.04
1.7546,0.4985,31.28,0,0,299520,2.043
1.7498,0.4936,31.28,0,0,299523,2.046
1.7546,0.4839,31.28,0,0,299526,2.049
1.7595,0.4985,31.28,0,0,299529,2.052
1.7595,0.4985,31.28,0,0,299532,2.055
1.7644,0.4985,31.28,0,0,299536,2.058
1.7546,0.4985,31.3,0,0,299539,2.061
1.7595,0.5132,31.28,0,0,299542,2.064
1.7693,0.4985,31.3,0,0,299545,2.067
1.7644,0.4936,31.3,0,0,299548,2.07
1.7644,0.4936,31.28,0,0,299552,2.073
1.7644,0.4839,31.28,0,0,299555,2.076
1.7693,0.4985,31.3,0,0,299558,2.079
1.7693,0.4985,31.25,0,0,299561,2.082
1.7742,0.5034,31.28,0,0,299565,2.085
1.7742,0.4985,31.3,0,0,299569,2.088
1.7791,0.4985,31.3,0,0,299572,2.091
1.7791,0.4985,31.28,0,0,299575,2.094
1.784,0.4985,31.3,0,0,299578,2.097
1.784,0.4985,31.3,0,0,299581,2.1
1.7937,0.4985,31.25,0,0,299585,2.103
1.7889,0.4985,31.28,0,0,299588,2.106
1.7889,0.4985,31.28,0,0,299591,2.109
1.7937,0.4985,31.12,0,0,299594,2.112
1.7937,0.4985,31.28,0,0,299597,2.115
1.7986,0.4985,31.3,0,0,299601,2.118
1.7937,0.4985,31.28,0,0,299604,2.121
1.8377,0.4936,31.3,0,0,299608,2.124
1.8182,0.4936,31.28,0,0,299611,2.127
1.828,0.4985,31.25,0,0,299614,2.13
1.8328,0.4985,31.28,0,0,299618,2.133
1.8377,0.4985,31.3,0,0,299621,2.136
1.8328,0.4985,31.28,0,0,299624,2.139
1.8377,0.5034,31.28,0,0,299627,2.142
1.8377,0.4985,31.3,0,0,299630,2.145
1.8426,0.4936,31.3,0,0,299634,2.148
1.8573,0.523,31.28,0,0,299637,2.151
1.8817,0.4936,31.28,0,0,299640,2.154
1.911,0.4985,31.15,0,0,299643,2.157
1.9355,0.523,31.28,0,0,299646,2.16
1.955,0.4936,31.3,0,0,299651,2.163
1.9697,0.4985,31.3,0,0,299654,2.166
1.9746,0.4985,31.28,0,0,299657,2.169
1.9746,0.4985,31.28,0,0,299660,2.172
1.9599,0.4985,31.3,0,0,299663,2.175
1.9453,0.4985,31.3,0,0,299667,2.178
1.9257,0.4839,31.28,0,0,299670,2.181
1.9062,0.4985,31.3,0,0,299673,2.184
1.8817,0.4985,31.28,0,0,299676,2.187
1.8719,0.4936,31.28,0,0,299679,2.19
1.8328,0.4985,31.3,0,0,299683,2.193
1.8182,0.5132,31.28,0,0,299686,2.196
1.8035,0.4936,31.28,0,0,299689,2.199
1.7937,0.4985,31.3,0,0,299693,2.202
1.784,0.4985,31.28,0,0,299696,2.205
1.7986,0.4985,31.28,0,0,299700,2.208
1.7742,0.4985,31.3,0,0,299703,2.211
1.7693,0.4985,31.3,0,0,299706,2.214
1.7644,0.4985,31.3,0,0,299709,2.217
1.7693,0.4985,31.28,0,0,299712,2.22
1.7693,0.4985,31.25,0,0,299716,2.223
1.7791,0.4936,31.28,0,0,299719,2.226
1.784,0.4985,31.3,0,0,299722,2.229
1.784,0.4985,31.07,0,0,299725,2.232
1.7742,0.4985,31.25,0,0,299728,2.235
1.74,0.4985,31.28,0,0,299732,2.238
1.6862,0.4985,31.28,0,0,299736,2.241
1.6178,0.4985,31.07,0,0,299739,2.244
1.5885,0.5034,31.28,0,0,299742,2.247
1.6422,0.4839,31.3,0,0,299745,2.25
1.7937,0.4985,31.3,0,0,299749,2.253
2.043,0.4936,31.3,0,0,299752,2.256
2.4242,0.4985,31.28,0,0,299755,2.259
3.0156,0.4985,31.28,0,0,299758,2.262
3.7439,0.4985,31.3,0,0,299761,2.265
4.2913,0.4985,31.3,0,0,299765,2.268
4.5846,0.4936,31.28,0,0,299768,2.271
4.4673,0.4985,31.3,0,0,299771,2.274
3.9883,0.4985,31.12,0,0,299774,2.277
3.4115,0.4985,31.28,0,0,299778,2.28
2.8201,0.4936,31.28,0,0,299782,2.283
2.3558,0.4985,31.28,0,0,299785,2.286
2.0039,0.4985,31.3,0,0,299788,2.289
1.7937,0.4936,31.28,0,0,299791,2.292
1.6178,0.4936,31.3,0,0,299794,2.295
1.5152,0.4985,31.28,0,0,299798,2.298
1.4565,0.4936,31.28,0,0,299801,2.301
1.4174,0.4985,31.28,0,0,299804,2.304
1.4027,0.4985,31.28,0,0,299807,2.307
1.3978,0.4985,31.28,0,0,299810,2.31
1.3978,0.4985,31.25,0,0,299814,2.313
1.4076,0.5034,31.28,0,0,299817,2.316
1.4125,0.4985,31.28,0,0,299821,2.319
1.4321,0.4985,31.3,0,0,299824,2.322
1.4418,0.4985,31.3,0,0,299827,2.325
1.4614,0.4985,31.28,0,0,299831,2.328
1.4761,0.4985,31.3,0,0,299834,2.331
1.4907,0.4985,31.3,0,0,299837,2.334
1.5103,0.4936,31.28,0,0,299840,2.337
1.5298,0.4936,31.28,0,0,299843,2.34
1.5396,0.4936,31.33,0,0,299847,2.343
1.5591,0.4985,31.28,0,0,299850,2.346
1.5787,0.4985,31.28,0,0,299853,2.349
1.5982,0.4985,31.28,0,0,299856,2.352
1.6276,0.4936,31.28,0,0,299859,2.355
1.6373,0.4985,31.28,0,0,299864,2.358
1.652,0.5034,31.28,0,0,299867,2.361
1.6667,0.4985,31.28,0,0,299870,2.364
1.6862,0.4985,31.3,0,0,299873,2.367
1.7009,0.4985,31.3,0,0,299876,2.37
1.7155,0.4985,31.28,0,0,299880,2.373
1.7449,0.4985,31.28,0,0,299883,2.376
1.7449,0.4985,31.3,0,0,299886,2.379
1.7644,0.4985,31.28,0,0,299889,2.382
1.7986,0.4936,31.28,0,0,299892,2.385
1.8035,0.4985,31.3,0,0,299896,2.388
1.8231,0.4985,31.17,0,0,299899,2.391
1.8475,0.4985,31.3,0,0,299902,2.394
1.8524,0.4985,31.28,0,0,299906,2.397
1.8671,0.4985,31.2,0,0,299909,2.4
1.8817,0.4985,31.28,0,0,299913,2.403
1.8915,0.4985,31.3,0,0,299916,2.406
1.9159,0.4936,31.22,0,0,299919,2.409
1.9306,0.4936,31.28,0,0,299922,2.412
1.9453,0.4985,31.28,0,0,299926,2.415
1.9599,0.5083,31.28,0,0,299929,2.418
1.9746,0.5034,31.28,0,0,299932,2.421
1.9892,0.4985,31.3,0,0,299935,2.424
1.999,0.4936,31.3,0,0,299938,2.427
2.0137,0.4985,31.3,0,0,299941,2.43
2.0186,0.4985,31.3,0,0,299945,2.433
2.0332,0.4985,31.3,0,0,299949,2.436
2.043,0.4985,31.3,0,0,299952,2.439
2.0479,0.4985,31.25,0,0,299955,2.442
2.0577,0.5083,31.28,0,0,299958,2.445
2.087,0.4985,31.28,0,0,299962,2.448
2.0674,0.4985,31.3,0,0,299965,2.451
2.0674,0.4985,31.3,0,0,299968,2.454
2.0674,0.4985,31.28,0,0,299971,2.457
2.0674,0.4985,31.28,0,0,299974,2.46
2.0674,0.4985,31.28,0,0,299978,2.463
2.0674,0.4985,31.3,0,0,299981,2.466
2.0674,0.4985,31.22,0,0,299984,2.469
2.0626,0.5083,31.3,0,0,299987,2.472
2.0528,0.5034,31.28,0,0,299991,2.475
2.0772,0.4936,31.28,0,0,299995,2.478
2.0381,0.4985,31.28,0,0,299998,2.481
2.0381,0.4985,31.3,0,0,300001,2.484
2.0283,0.4936,31.28,0,0,300004,2.487
2.0332,0.4936,31.28,0,0,300007,2.49
2.0137,0.4985,31.28,0,0,300011,2.493
2.0039,0.4985,31.3,0,0,300014,2.496
1.9844,0.4985,31.33,0,0,300017,2.499
1.9648,0.4985,31.28,0,0,300020,2.502
1.9404,0.4985,31.28,0,0,300023,2.505
1.9159,0.4985,31.33,0,0,300027,2.508
1.8817,0.4936,31.28,0,0,300030,2.511
1.8524,0.4985,31.28,0,0,300034,2.514
1.8231,0.5034,31.25,0,0,300037,2.517
1.7937,0.5279,31.28,0,0,300040,2.52
1.7595,0.4985,31.3,0,0,300044,2.523
1.7302,0.4985,31.3,0,0,300047,2.526
1.7009,0.4985,31.28,0,0,300050,2.529
1.6667,0.4936,31.28,0,0,300053,2.532
1.6471,0.4985,31.3,0,0,300056,2.535
1.6227,0.4985,31.25,0,0,300060,2.538
1.6031,0.4936,31.3,0,0,300063,2.541
1.5934,0.4985,31.28,0,0,300066,2.544
1.5787,0.5083,31.28,0,0,300069,2.547
1.6031,0.4985,31.28,0,0,300072,2.55
1.5738,0.4985,31.28,0,0,300077,2.553
1.5738,0.4985,31.28,0,0,300080,2.556
1.5982,0.4936,31.28,0,0,300083,2.559
1.5885,0.4985,31.28,0,0,300086,2.562
1.5934,0.4985,31.28,0,0,300089,2.565
1.6031,0.4985,31.3,0,0,300093,2.568
1.6178,0.4985,31.28,0,0,300096,2.571
1.6325,0.4985,31.28,0,0,300099,2.574
1.6422,0.4985,31.3,0,0,300102,2.577
1.6569,0.4985,31.3,0,0,300105,2.58
1.6667,0.5083,31.28,0,0,300109,2.583
1.6911,0.4985,31.28,0,0,300112,2.586
1.696,0.4985,31.3,0,0,300115,2.589
1.7009,0.4985,31.28,0,0,300119,2.592
1.74,0.4985,31.28,0,0,300122,2.595
1.7204,0.4985,31.28,0,0,300126,2.598
1.7253,0.4936,31.12,0,0,300129,2.601
1.7253,0.4985,31.28,0,0,300132,2.604
1.7302,0.4985,31.28,0,0,300135,2.607
1.7302,0.4985,31.25,0,0,300138,2.61
1.7351,0.4936,31.28,0,0,300142,2.613
1.7351,0.4985,31.28,0,0,300145,2.616
1.7302,0.4985,31.28,0,0,300148,2.619
1.7498,0.4936,31.28,0,0,300151,2.622
1.7302,0.4985,31.3,0,0,300154,2.625
1.7351,0.4985,31.12,0,0,300158,2.628
1.7498,0.4839,31.28,0,0,300162,2.631
1.74,0.4985,31.28,0,0,300165,2.634
1.74,0.4985,31.25,0,0,300168,2.637
1.7351,0.4985,31.28,0,0,300171,2.64
1.7253,0.4985,31.28,0,0,300175,2.643
1.7351,0.4985,31.28,0,0,300178,2.646
1.7302,0.4985,31.3,0,0,300181,2.649
1.7351,0.4839,31.3,0,0,300184,2.652
1.7351,0.4985,31.28,0,0,300187,2.655
1.7351,0.4985,31.28,0,0,300191,2.658
1.7351,0.4985,31.28,0,0,300194,2.661
1.7302,0.4985,31.3,0,0,300197,2.664
1.7302,0.4936,31.28,0,0,300200,2.667
1.74,0.4985,31.3,0,0,300204,2.67
1.7351,0.4985,31.3,0,0,300208,2.673
1.7351,0.4985,31.28,0,0,300211,2.676
1.7351,0.4936,31.3,0,0,300214,2.679
1.7351,0.4985,31.25,0,0,300217,2.682
1.7351,0.4985,31.28,0,0,300220,2.685
1.7351,0.4985,31.28,0,0,300224,2.688
1.7351,0.4985,31.25,0,0,300227,2.691
1.7302,0.5034,31.28,0,0,300230,2.694
1.7351,0.4839,31.28,0,0,300233,2.697
1.7351,0.4985,31.3,0,0,300236,2.7
1.74,0.4936,31.28,0,0,300240,2.703
1.74,0.4936,31.3,0,0,300243,2.706
1.7498,0.4985,31.28,0,0,300247,2.709
1.7498,0.4985,31.28,0,0,300250,2.712
1.7546,0.4936,31.28,0,0,300253,2.715
1.7498,0.4985,31.28,0,0,300257,2.718
1.7546,0.4888,31.28,0,0,300260,2.721
1.7546,0.4985,31.3,0,0,300263,2.724
1.7546,0.4936,31.33,0,0,300266,2.727
1.7595,0.4936,31.28,0,0,300269,2.73
1.7595,0.4985,31.28,0,0,300273,2.733
1.7595,0.4936,31.3,0,0,300276,2.736
1.7644,0.5034,31.28,0,0,300279,2.739
1.7693,0.4839,31.28,0,0,300282,2.742
1.7742,0.4985,31.3,0,0,300285,2.745
1.7742,0.4985,31.28,0,0,300290,2.748
1.7791,0.4985,31.28,0,0,300293,2.751
1.7791,0.4985,31.28,0,0,300296,2.754
1.784,0.4985,31.28,0,0,300299,2.757
1.7791,0.4936,31.28,0,0,300303,2.76
1.784,0.4985,31.3,0,0,300306,2.763
1.7889,0.4985,31.28,0,0,300309,2.766
1.7889,0.4985,31.28,0,0,300312,2.769
1.7937,0.4985,31.3,0,0,300315,2.772
1.7937,0.4985,31.28,0,0,300319,2.775
1.828,0.4985,31.3,0,0,300322,2.778
1.8035,0.4985,31.28,0,0,300325,2.781
1.8035,0.4985,31.25,0,0,300328,2.784
1.8035,0.4985,31.28,0,0,300332,2.787
1.7986,0.4936,31.28,0,0,300336,2.79
1.7937,0.4985,31.09,0,0,300339,2.793
1.7986,0.5034,31.28,0,0,300342,2.796
1.8084,0.4839,31.28,0,0,300345,2.799
1.8035,0.4985,31.3,0,0,300348,2.802
1.8084,0.4985,31.3,0,0,300351,2.805
1.8133,0.4985,31.28,0,0,300355,2.808
1.8524,0.4985,31.3,0,0,300358,2.811
1.8231,0.4985,31.28,0,0,300361,2.814
1.828,0.5034,31.28,0,0,300364,2.817
1.8328,0.4936,31.28,0,0,300367,2.82
1.828,0.4985,31.3,0,0,300371,2.823
1.828,0.4985,31.28,0,0,300375,2.826
1.828,0.4985,31.28,0,0,300378,2.829
1.8426,0.4985,31.3,0,0,300381,2.832
1.8671,0.4985,31.3,0,0,300384,2.835
1.8964,0.4936,31.28,0,0,300388,2.838
1.9306,0.4936,31.28,0,0,300391,2.841
1.9501,0.4985,31.22,0,0,300394,2.844
1.9648,0.4985,31.28,0,0,300397,2.847
1.9746,0.4936,31.28,0,0,300401,2.85
1.9648,0.4936,31.3,0,0,300404,2.853
1.955,0.5376,31.28,0,0,300407,2.856
1.9453,0.4985,31.3,0,0,300410,2.859
1.9208,0.4985,31.3,0,0,300413,2.862
1.9013,0.4936,31.28,0,0,300417,2.865
1.8866,0.4839,31.28,0,0,300421,2.868
1.8524,0.4985,31.3,0,0,300424,2.871
1.8328,0.4985,31.25,0,0,300427,2.874
1.8426,0.4936,31.28,0,0,300430,2.877
1.7986,0.4936,31.28,0,0,300434,2.88
1.7889,0.523,31.28,0,0,300437,2.883
1.7791,0.4936,31.3,0,0,300440,2.886
1.7791,0.4985,31.3,0,0,300443,2.889
1.7742,0.4936,31.3,0,0,300446,2.892
1.8035,0.4985,31.28,0,0,300450,2.895
1.7742,0.4985,31.3,0,0,300453,2.898
1.7791,0.4985,31.3,0,0,300456,2.901
1.7791,0.4888,31.28,0,0,300460,2.904
1.784,0.4985,31.28,0,0,300463,2.907
1.7889,0.4936,31.28,0,0,300467,2.91
1.8035,0.4985,31.28,0,0,300470,2.913
1.784,0.4936,31.3,0,0,300473,2.916
1.7498,0.4985,31.3,0,0,300476,2.919
1.696,0.5034,31.28,0,0,300479,2.922
1.6325,0.4985,31.3,0,0,300483,2.925
1.6129,0.4985,31.28,0,0,300486,2.928
1.6716,0.4985,31.28,0,0,300489,2.931
1.8133,0.4985,31.3,0,0,300492,2.934
2.0626,0.4985,31.22,0,0,300495,2.937
2.434,0.4985,31.28,0,0,300499,2.94
2.9863,0.4985,31.3,0,0,300503,2.943
3.695,0.4985,31.3,0,0,300506,2.946
4.2522,0.4985,31.3,0,0,300509,2.949
4.5357,0.523,31.28,0,0,300512,2.952
4.3939,0.4985,31.3,0,0,300516,2.955
3.8954,0.4985,31.3,0,0,300519,2.958
3.2845,0.4985,31.3,0,0,300522,2.961
2.737,0.4985,31.28,0,0,300525,2.964
2.2923,0.4985,31.3,0,0,300528,2.967
1.9453,0.4985,31.3,0,0,300532,2.97
1.7058,0.4985,31.22,0,0,300535,2.973
1.5543,0.4936,31.28,0,0,300538,2.976
1.4761,0.4936,31.25,0,0,300541,2.979
1.4663,0.4936,31.28,0,0,300545,2.982
1.4125,0.4985,31.17,0,0,300549,2.985
1.4027,0.4888,31.28,0,0,300552,2.988
1.4125,0.4985,31.3,0,0,300555,2.991
1.4223,0.4985,31.2,0,0,300558,2.994
1.4321,0.523,31.28,0,0,300561,2.997
1.4467,0.4985,31.28,0,0,300565,3
1.4565,0.4985,31.33,0,0,300568,3.003
1.4712,0.4936,31.28,0,0,300571,3.006
1.4858,0.4985,31.3,0,0,300574,3.009
1.5054,0.4985,31.25,0,0,300577,3.012
1.5249,0.4936,31.28,0,0,300581,3.015
1.5396,0.4985,31.28,0,0,300584,3.018
1.5591,0.4985,31.12,0,0,300588,3.021
1.5787,0.4985,31.3,0,0,300591,3.024
1.5836,0.4985,31.28,0,0,300594,3.027
1.6129,0.4985,31.33,0,0,300598,3.03
1.6325,0.4936,31.28,0,0,300601,3.033
1.652,0.4936,31.3,0,0,300604,3.036
1.6667,0.5034,31.2,0,0,300607,3.039
1.6813,0.4936,31.28,0,0,300610,3.042
1.7009,0.4985,31.3,0,0,300614,3.045
1.7155,0.4985,31.28,0,0,300617,3.048
1.7302,0.5132,31.3,0,0,300620,3.051
1.7498,0.4985,31.28,0,0,300623,3.054
1.7644,0.4985,31.3,0,0,300626,3.057
1.7791,0.4936,31.3,0,0,300631,3.06
1.7986,0.4936,31.28,0,0,300634,3.063
1.8133,0.4985,31.3,0,0,300637,3.066
1.828,0.4985,31.28,0,0,300640,3.069
1.8573,0.4839,31.3,0,0,300643,3.072
1.8671,0.4985,31.28,0,0,300647,3.075
1.8768,0.5034,31.28,0,0,300650,3.078
1.911,0.4985,31.3,0,0,300653,3.081
1.9062,0.4985,31.28,0,0,300656,3.084
1.9208,0.4985,31.22,0,0,300659,3.087
1.9355,0.4985,31.28,0,0,300663,3.09
1.9501,0.4936,31.28,0,0,300666,3.093
1.9648,0.4985,31.28,0,0,300669,3.096
1.9746,0.4985,31.28,0,0,300673,3.099
1.9941,0.4985,31.3,0,0,300676,3.102
2.0039,0.4985,31.17,0,0,300680,3.105
2.0186,0.5132,31.28,0,0,300683,3.108
2.0528,0.4839,31.3,0,0,300686,3.111
2.0381,0.4985,31.28,0,0,300689,3.114
2.0479,0.4985,31.3,0,0,300692,3.117
2.0577,0.4985,31.25,0,0,300696,3.12
2.0674,0.4888,31.28,0,0,300699,3.123
2.0821,0.4985,31.28,0,0,300702,3.126
2.087,0.4985,31.3,0,0,300705,3.129
2.0919,0.4985,31.28,0,0,300708,3.132
2.0919,0.4936,31.3,0,0,300712,3.135
2.0968,0.5132,31.28,0,0,300716,3.138
2.1017,0.4985,31.3,0,0,300719,3.141
2.1065,0.4985,31.3,0,0,300722,3.144
2.1065,0.4985,31.3,0,0,300725,3.147
2.1065,0.5034,31.28,0,0,300729,3.15
2.1359,0.4839,31.28,0,0,300732,3.153
2.0968,0.4985,31.3,0,0,300735,3.156
2.0919,0.4985,31.28,0,0,300738,3.159
2.0821,0.4985,31.28,0,0,300741,3.162
2.0772,0.4936,31.28,0,0,300745,3.165
2.0674,0.4985,31.28,0,0,300748,3.168
2.0577,0.4985,31.28,0,0,300751,3.171
2.043,0.4985,31.28,0,0,300754,3.174
2.0626,0.4985,31.28,0,0,300758,3.177
2.0186,0.4985,31.28,0,0,300761,3.18
1.9892,0.4985,31.22,0,0,300765,3.183
1.9599,0.4888,31.28,0,0,300768,3.186
1.9257,0.4985,31.3,0,0,300771,3.189
1.8817,0.4985,31.3,0,0,300774,3.192
1.8475,0.4985,31.28,0,0,300777,3.195
1.8377,0.4839,31.28,0,0,300781,3.198
1.7693,0.4985,31.3,0,0,300784,3.201
1.7302,0.4985,31.3,0,0,300787,3.204
1.7107,0.4985,31.28,0,0,300790,3.207
1.6569,0.4985,31.3,0,0,300793,3.21
1.6325,0.4985,31.28,0,0,300797,3.213
1.5982,0.4936,31.28,0,0,300801,3.216
1.5787,0.4985,31.3,0,0,300804,3.219
1.5591,0.4985,31.25,0,0,300807,3.222
1.5396,0.4985,31.28,0,0,300810,3.225
1.5298,0.4985,31.3,0,0,300814,3.228
1.52,0.4985,31.15,0,0,300817,3.231
1.52,0.523,31.28,0,0,300820,3.234
1.5298,0.4936,31.3,0,0,300823,3.237
1.5347,0.4985,31.28,0,0,300826,3.24
1.5396,0.4936,31.3,0,0,300830,3.243
1.5494,0.4936,31.28,0,0,300833,3.246
1.5591,0.4985,31.3,0,0,300836,3.249
1.5738,0.4985,31.3,0,0,300839,3.252
1.5885,0.4936,31.28,0,0,300843,3.255
1.6031,0.4936,31.3,0,0,300847,3.258
1.6178,0.4985,31.3,0,0,300850,3.261
1.6276,0.4985,31.28,0,0,300853,3.264
1.6471,0.4985,31.28,0,0,300856,3.267
1.6569,0.4985,31.3,0,0,300859,3.27
1.6667,0.5083,31.28,0,0,300863,3.273
1.6716,0.4936,31.28,0,0,300866,3.276
1.6813,0.4985,31.12,0,0,300869,3.279
1.6813,0.4985,31.28,0,0,300872,3.282
1.6862,0.4936,31.28,0,0,300875,3.285
1.696,0.4985,31.25,0,0,300879,3.288
1.7058,0.5279,31.28,0,0,300882,3.291
1.7155,0.4936,31.3,0,0,300886,3.294
1.7155,0.4985,31.3,0,0,300889,3.297
1.7155,0.4985,31.3,0,0,300892,3.3
1.7155,0.5181,31.28,0,0,300896,3.303
1.7204,0.4985,31.28,0,0,300899,3.306
1.7155,0.4985,31.3,0,0,300902,3.309
1.7204,0.4985,31.28,0,0,300905,3.312
1.7253,0.4936,31.3,0,0,300908,3.315
1.7155,0.4985,31.3,0,0,300912,3.318
1.7204,0.5034,31.28,0,0,300915,3.321
1.7253,0.4985,31.3,0,0,300918,3.324
1.7204,0.4985,31.3,0,0,300921,3.327
1.7204,0.4985,31.28,0,0,300924,3.33
1.7155,0.4985,31.28,0,0,300929,3.333
1.7155,0.4985,31.28,0,0,300932,3.336
1.7107,0.4985,31.28,0,0,300935,3.339
1.74,0.4985,31.28,0,0,300938,3.342
1.7058,0.4936,31.28,0,0,300941,3.345
1.7107,0.4985,31.33,0,0,300945,3.348
1.7107,0.4936,31.28,0,0,300948,3.351
